1 -3 -3 7 -10 5 3 -10 -5 7 4 -2 4 7 1 10 4 0 6 3 -2 -6 -8 -8 -7 7 10 0 7 0 -5 1 9 -1 -7 8 -6 4 -6 -8 3 -6 -3 -4 -1 7 -5 -10 -7 9 1 9 6 -3 -2 1 -4 7 6 4 3 4 -10 10 2 6 -7 5 5 -5 0 8 -2 3 0 3 -4 8 -9 -4 7 1 10 -3 4 -2 -2 3 -7 5 6 -7 7 -4 -3 -8 -10 -6 -7 3 4 -3 -5 4 1 8 5 -9 6 -5 2 -2 -7 -4 -3 -5 9 -7 -2 2 6 -6 4 -5 2 8 -8 -5 -3 -3 3 -7 8 -3 6 -6 -5 -4 -3 -7 10 3 9 -5 -8 -10 -5 8 -5 -1 -6 1 1 3 -10 9 5 9 0 10 6 2 -1 10 -9 6 -6 1 5 -7 -8 -9 2 8 -2 -7 6 -2 2 2 9 -4 1 0 -1 -10 -2 2 -3 -8 -3 10 -4 -1 -10 8 -3 -3 10 7 1 8 -7 10 7 10 3 0 -1 -5 -5 0 8 -9 1 2 -3 -5 3 5 -10 5 5 1 8 -5 -8 -9 -5 10 -4 4 9 -4 2 -5 6 -1 7 -8 9 3 4 -7 -8 -9 0 2 4 -10 5 -4 6 -6 -6 -4 9 9 -10 -10 -9 -9 3 -5 2 -7 -5 6 1 5 10 -6 -1 -10 -8 8 2 9 6 3 7 -6 -2 7 -6 3 2 4 -7 -3 8 7 7 7 -1 -10 10 4 -4 8 5 10 -5 2 7 1 6 -2 4 -6 -2 -2 3 9 0 -2 7 -10 -5 10 7 1 -6 8 -3 6 -8 -4 -9 -8 10 2 1 -10 4 -7 -4 9 -9 1 -3 -3 6 7 -10 -7 7 -8 -5 -8 4 -3 -1 -9 -2 5 3 3 7 2 -4 -5 2 3 2 1 -2 -5 -2 3 -1 -4 3 8 4 -9 -2 7 6 -7 -7 -1 7 -9 -4 -9 10 10 1 0 2 -2 -3 -6 -3 -9 -5 2 0 8 -3 -9 -6 -10 5 -1 -5 9 -5 10 3 10 -9 9 -9 5 3 -7 -6 -6 3 8 -2 4 -8 2 1 -5 7 -2 -10 -3 3 6 10 8 -7 10 -2 -7 -7 5 -2 8 4 -10 -6 10 9 4 9 10 -2 -7 5 -9 -6 9 1 -7 -1 1 5 3 1 8 3 6 -3 -1 -1 -5 -2 5 6 5 3 3 -8 1 8 9 -9 -3 4 -1 3 8 3 -5 2 3 -10 -5 -6 -9 1 9 -10 7 2 -4 -10 0 2 1 -7 3 3 0 -6 5 5 -6 3 -5 7 -6 6 -3 2 -9 -9 4 5 -5 -7 -5 -10 -3 -8 -10 0 2 -10 6 -9 -1 -7 -10 -5 -6 8 2 -7 -2 -5 -6 -4 3 8 -7 1 -5 6 7 -8 -3 -2 8 -8 4 10 8 -9 8 1 3 4 8 -8 0 -9 7 -9 5 -6 3 7 9 9 -8 2 2 -2 -2 2 -1 -5 -10 5 -3 -10 1 -3 7 10 -6 -6 10 -7 -7 1 -7 -2 3 -1 -7 -10 4 -9 3 -4 -9 -4 5 -8 -8 -1 9 -6 0 -7 -7 5 -9 10 -9 -2 4 6 -8 3 2 2 3 -9 -9 9 7 3 -1 10 8 -4 -10 -9 -2 -7 4 0 -6 -2 2 2 10 9 8 -3 6 0 -8 -6 8 1 -1 -1 8 -7 -8 -7 -1 2 2 -5 6 -5 10 -9 -10 7 6 2 -9 4 -1 -10 7 -6 9 -8 -4 -2 1 -5 4 4 5 -2 3 -5 4 -4 9 -2 4 -6 3 9 -2 10 3 -1 2 3 -10 -1 -2 5 2 -4 1 0 5 0 6 8 -5 -3 10 4 0 -7 4 7 -2 -7 -8 -5 -9 6 -10 2 1 -8 1 4 -9 2 6 3 -8 -6 8 8 2 -10 -7 -9 -10 -10 3 -3 8 -9 -8 9 3 7 -3 9 9 5 1 9 -4 -6 5 9 0 -6 -9 1 -6 9 -5 -4 8 10 -3 6 10 7 1 -2 7 -8 0 -6 2 0 6 2 8 1 8 -1 4 2 4 10 -5 -2 -10 7 5 3 4 -3 1 -6 2 5 5 10 -5 -6 5 0 -10 0 -10 10 2 8 -9 -5 -10 9 -1 3 4 -4 7 -4 -5 -8 7 9 10 3 -1 -7 -7 -1 2 8 -9 -2 5 5 8 8 7 10 -7 3 7 1 -5 -4 -7 -9 -9 2 -2 5 -1 4 10 -8 -7 10 -3 2 -1 -8 -9 1 3 10 9 0 6 -7 -3 -3 -5 -3 -6 4 4 -6 9 -9 7 6 7 6 -9 -3 -7 -3 -9 8 7 1 2 6 2 -8 5 10 -2 4 -1 0 -9 -5 0 6 -3 6 -7 4 4 -9 8 3 1 0 10 3 4 -4 2 8 2 7 1 3 -6 -10 9 -1 0 -6 -1 -1 -9 6 -6 -8 -8 10 -7 -7 7 -9 4 -1 0 9 -4 5 4 -3 -2 -7 2 0 -2 -4 5 -4 -8 -2 -10 2 1 9 -5 -5 4 -10 -9 10 1 -5 -4 4 6 -7 1 -7 8 -5 5 -1 -8 -6 3 -1 -7 4 5 -9 -4 7 9 -4 7 -2 2 5 -1 -4 -6 8 4 0 1 10 5 1 8 -5 -4 10 9 5 5 6 3 0 -1 -9 2 -10 5 2 3 -7 -5 5 -9 -5 -9 2 -2 4 7 7 -3 -7 -10 0 1 -2 -7 0 -5 -3 5 -2 -1 -6 6 3 4 7 -4 -2 3 -10 10 4 10 4 -8 2 10 -7 6 2 -5 -7 2 9 -9 -8 3 1 10 4 6 -1 10 7 -9 -7 -7 -7 -6 4 7 0 5 1 3 -2 -3 -6 -9 -7 1 -6 -1 -5 -9 -8 6 -7 -9 0 -5 9 1 -4 -1 1 -8 0 4 4 6 5 3 5 -10 -6 -1 -8 -4 9 6 -3 -8 10 6 10 -7 7 -10 -1 7 -3 8 3 2 -2 -4 8 6 1 10 7 -8 1 -1 -9 -6 -6 3 4 2 10 8 9 1 -7 -6 9 8 9 -9 4 -6 1 3 3 5 -10 -2 -9 -8 5 8 10 -2 -10 6 5 1 9 3 -8 -6 5 8 8 6 -5 1 6 -4 8 -5 -3 7 -10 1 -9 5 -5 -3 8 1 -10 -10 2 -1 -10 1 7 3 8 -1 -2 3 -6 7 9 5 -4 4 4 9 -7 2 -6 -8 -6 4 -3 7 -10 -4 4 -10 -4 4 3 -7 -2 -10 8 9 0 9 -1 10 0 -3 -1 -6 4 1 -2 -10 3 -8 -6 4 -9 0 -5 1 9 -3 9 5 1 -8 -8 6 2 5 -1 -2 4 -8 8 -5 0 -10 -5 6 2 -1 -2 10 -6 -1 -7 -4 -6 -3 0 -1 5 -2 -4 0 9 1 -10 1 -10 7 2 3 -9 7 10 4 0 3 5 8 -6 3 9 -4 -8 -7 -1 8 2 7 10 9 -10 -9 -3 10 -2 -4 3 -2 7 9 -10 0 -4 -2 6 2 4 4 -5 -6 -2 3 -9 -6 1 8 1 4 -4 8 4 -2 9 -6 -5 -1 5 -4 10 -6 -8 1 -4 -3 -2 8 10 -9 -7 6 2 7 3 1 9 -8 10 -8 -6 10 8 1 -5 -6 -10 -4 -2 -5 8 3 -1 -9 -2 -8 -2 2 -1 5 1 -7 0 1 -10 10 -2 0 3 4 -5 8 6 0 -2 -2 -8 -5 9 -8 -4 -8 -5 4 -10 2 -1 3 10 -7 -9 -8 2 -5 -3 -1 3 -7 10 6 -5 4 8 -4 1 7 3 -2 3 0 5 10 -1 3 -10 1 -4 6 -6 -8 -8 4 -3 -7 10 -6 2 -6 -1 -7 8 0 7 5 0 -9 -6 9 -3 9 -5 -7 -10 6 -2 -4 -6 1 -8 -3 -1 4 1 -5 -3 2 7 4 2 -2 7 5 6 -6 9 9 -10 9 8 -3 2 -2 3 -4 -2 -2 9 4 6 1 1 9 -3 -6 0 -3 -5 -8 7 5 4 -1 -2 8 -8 -1 -1 0 6 2 -4 3 5 -8 -5 6 -4 10 -3 6 -2 0 1 -8 -3 -5 7 -9 -8 6 0 -2 -7 6 -10 2 10 10 8 8 8 2 -8 8 8 -5 -5 4 1 8 3 -4 -10 4 -7 -9 8 3 -10 -10 6 4 -9 1 -2 -2 -4 10 -3 10 0 3 -8 -6 8 7 8 -10 6 4 -1 -5 -4 2 -5 0 3 4 -5 9 -9 -3 -1 -7 -3 -5 -2 -2 -1 -6 -4 5 5 2 3 3 10 5 -4 0 -1 -4 7 -1 -1 -10 -5 -8 3 8 9 9 -6 -6 10 -7 -7 7 -4 2 -3 10 -6 10 9 -3 3 1 3 -8 -3 -7 -2 -5 -5 2 -4 2 4 8 -10 -1 -5 -9 1 -7 -10 -4 0 -8 -9 4 6 9 -1 -4 1 -4 -4 -4 3 4 -7 9 -2 0 7 -5 6 10 4 10 -2 2 7 -1 -10 -3 10 4 10 6 -7 9 -8 7 4 -10 -8 7 2 -9 9 4 4 8 -2 1 7 -9 8 -4 10 -1 5 3 -6 1 5 6 6 7 1 1 -10 7 8 -7 -2 10
0.8551531620188698
0	1	720	-4	1440	-4	2160	7	2880	1	
1	-3	721	-5	1441	1	2161	-4	2881	-7	
2	-3	722	2	1442	0	2162	-2	2882	0	
3	7	723	3	1443	5	2163	3	2883	1	
4	-10	724	2	1444	0	2164	-10	2884	-10	
5	5	725	1	1445	6	2165	10	2885	10	
6	3	726	-2	1446	8	2166	4	2886	-2	
7	-10	727	-5	1447	-5	2167	10	2887	0	
8	-5	728	-2	1448	-3	2168	4	2888	3	
9	7	729	3	1449	10	2169	-8	2889	4	
10	4	730	-1	1450	4	2170	2	2890	-5	
11	-2	731	-4	1451	0	2171	10	2891	8	
12	4	732	3	1452	-7	2172	-7	2892	6	
13	7	733	8	1453	4	2173	6	2893	0	
14	1	734	4	1454	7	2174	2	2894	-2	
15	10	735	-9	1455	-2	2175	-5	2895	-2	
16	4	736	-2	1456	-7	2176	-7	2896	-8	
17	0	737	7	1457	-8	2177	2	2897	-5	
18	6	738	6	1458	-5	2178	9	2898	9	
19	3	739	-7	1459	-9	2179	-9	2899	-8	
20	-2	740	-7	1460	6	2180	-8	2900	-4	
21	-6	741	-1	1461	-10	2181	3	2901	-8	
22	-8	742	7	1462	2	2182	1	2902	-5	
23	-8	743	-9	1463	1	2183	10	2903	4	
24	-7	744	-4	1464	-8	2184	4	2904	-10	
25	7	745	-9	1465	1	2185	6	2905	2	
26	10	746	10	1466	4	2186	-1	2906	-1	
27	0	747	10	1467	-9	2187	10	2907	3	
28	7	748	1	1468	2	2188	7	2908	10	
29	0	749	0	1469	6	2189	-9	2909	-7	
30	-5	750	2	1470	3	2190	-7	2910	-9	
31	1	751	-2	1471	-8	2191	-7	2911	-8	
32	9	752	-3	1472	-6	2192	-7	2912	2	
33	-1	753	-6	1473	8	2193	-6	2913	-5	
34	-7	754	-3	1474	8	2194	4	2914	-3	
35	8	755	-9	1475	2	2195	7	2915	-1	
36	-6	756	-5	1476	-10	2196	0	2916	3	
37	4	757	2	1477	-7	2197	5	2917	-7	
38	-6	758	0	1478	-9	2198	1	2918	10	
39	-8	759	8	1479	-10	2199	3	2919	6	
40	3	760	-3	1480	-10	2200	-2	2920	-5	
41	-6	761	-9	1481	3	2201	-3	2921	4	
42	-3	762	-6	1482	-3	2202	-6	2922	8	
43	-4	763	-10	1483	8	2203	-9	2923	-4	
44	-1	764	5	1484	-9	2204	-7	2924	1	
45	7	765	-1	1485	-8	2205	1	2925	7	
46	-5	766	-5	1486	9	2206	-6	2926	3	
47	-10	767	9	1487	3	2207	-1	2927	-2	
48	-7	768	-5	1488	7	2208	-5	2928	3	
49	9	769	10	1489	-3	2209	-9	2929	0	
50	1	770	3	1490	9	2210	-8	2930	5	
51	9	771	10	1491	9	2211	6	2931	10	
52	6	772	-9	1492	5	2212	-7	2932	-1	
53	-3	773	9	1493	1	2213	-9	2933	3	
54	-2	774	-9	1494	9	2214	0	2934	-10	
55	1	775	5	1495	-4	2215	-5	2935	1	
56	-4	776	3	1496	-6	2216	9	2936	-4	
57	7	777	-7	1497	5	2217	1	2937	6	
58	6	778	-6	1498	9	2218	-4	2938	-6	
59	4	779	-6	1499	0	2219	-1	2939	-8	
60	3	780	3	1500	-6	2220	1	2940	-8	
61	4	781	8	1501	-9	2221	-8	2941	4	
62	-10	782	-2	1502	1	2222	0	2942	-3	
63	10	783	4	1503	-6	2223	4	2943	-7	
64	2	784	-8	1504	9	2224	4	2944	10	
65	6	785	2	1505	-5	2225	6	2945	-6	
66	-7	786	1	1506	-4	2226	5	2946	2	
67	5	787	-5	1507	8	2227	3	2947	-6	
68	5	788	7	1508	10	2228	5	2948	-1	
69	-5	789	-2	1509	-3	2229	-10	2949	-7	
70	0	790	-10	1510	6	2230	-6	2950	8	
71	8	791	-3	1511	10	2231	-1	2951	0	
72	-2	792	3	1512	7	2232	-8	2952	7	
73	3	793	6	1513	1	2233	-4	2953	5	
74	0	794	10	1514	-2	2234	9	2954	0	
75	3	795	8	1515	7	2235	6	2955	-9	
76	-4	796	-7	1516	-8	2236	-3	2956	-6	
77	8	797	10	1517	0	2237	-8	2957	9	
78	-9	798	-2	1518	-6	2238	10	2958	-3	
79	-4	799	-7	1519	2	2239	6	2959	9	
80	7	800	-7	1520	0	2240	10	2960	-5	
81	1	801	5	1521	6	2241	-7	2961	-7	
82	10	802	-2	1522	2	2242	7	2962	-10	
83	-3	803	8	1523	8	2243	-10	2963	6	
84	4	804	4	1524	1	2244	-1	2964	-2	
85	-2	805	-10	1525	8	2245	7	2965	-4	
86	-2	806	-6	1526	-1	2246	-3	2966	-6	
87	3	807	10	1527	4	2247	8	2967	1	
88	-7	808	9	1528	2	2248	3	2968	-8	
89	5	809	4	1529	4	2249	2	2969	-3	
90	6	810	9	1530	10	2250	-2	2970	-1	
91	-7	811	10	1531	-5	2251	-4	2971	4	
92	7	812	-2	1532	-2	2252	8	2972	1	
93	-4	813	-7	1533	-10	2253	6	2973	-5	
94	-3	814	5	1534	7	2254	1	2974	-3	
95	-8	815	-9	1535	5	2255	10	2975	2	
96	-10	816	-6	1536	3	2256	7	2976	7	
97	-6	817	9	1537	4	2257	-8	2977	4	
98	-7	818	1	1538	-3	2258	1	2978	2	
99	3	819	-7	1539	1	2259	-1	2979	-2	
100	4	820	-1	1540	-6	2260	-9	2980	7	
101	-3	821	1	1541	2	2261	-6	2981	5	
102	-5	822	5	1542	5	2262	-6	2982	6	
103	4	823	3	1543	5	2263	3	2983	-6	
104	1	824	1	1544	10	2264	4	2984	9	
105	8	825	8	1545	-5	2265	2	2985	9	
106	5	826	3	1546	-6	2266	10	2986	-10	
107	-9	827	6	1547	5	2267	8	2987	9	
108	6	828	-3	1548	0	2268	9	2988	8	
109	-5	829	-1	1549	-10	2269	1	2989	-3	
110	2	830	-1	1550	0	2270	-7	2990	2	
111	-2	831	-5	1551	-10	2271	-6	2991	-2	
112	-7	832	-2	1552	10	2272	9	2992	3	
113	-4	833	5	1553	2	2273	8	2993	-4	
114	-3	834	6	1554	8	2274	9	2994	-2	
115	-5	835	5	1555	-9	2275	-9	2995	-2	
116	9	836	3	1556	-5	2276	4	2996	9	
117	-7	837	3	1557	-10	2277	-6	2997	4	
118	-2	838	-8	1558	9	2278	1	2998	6	
119	2	839	1	1559	-1	2279	3	2999	1	
120	6	840	8	1560	3	2280	3	3000	1	
121	-6	841	9	1561	4	2281	5	3001	9	
122	4	842	-9	1562	-4	2282	-10	3002	-3	
123	-5	843	-3	1563	7	2283	-2	3003	-6	
124	2	844	4	1564	-4	2284	-9	3004	0	
125	8	845	-1	1565	-5	2285	-8	3005	-3	
126	-8	846	3	1566	-8	2286	5	3006	-5	
127	-5	847	8	1567	7	2287	8	3007	-8	
128	-3	848	3	1568	9	2288	10	3008	7	
129	-3	849	-5	1569	10	2289	-2	3009	5	
130	3	850	2	1570	3	2290	-10	3010	4	
131	-7	851	3	1571	-1	2291	6	3011	-1	
132	8	852	-10	1572	-7	2292	5	3012	-2	
133	-3	853	-5	1573	-7	2293	1	3013	8	
134	6	854	-6	1574	-1	2294	9	3014	-8	
135	-6	855	-9	1575	2	2295	3	3015	-1	
136	-5	856	1	1576	8	2296	-8	3016	-1	
137	-4	857	9	1577	-9	2297	-6	3017	0	
138	-3	858	-10	1578	-2	2298	5	3018	6	
139	-7	859	7	1579	5	2299	8	3019	2	
140	10	860	2	1580	5	2300	8	3020	-4	
141	3	861	-4	1581	8	2301	6	3021	3	
142	9	862	-10	1582	8	2302	-5	3022	5	
143	-5	863	0	1583	7	2303	1	3023	-8	
144	-8	864	2	1584	10	2304	6	3024	-5	
145	-10	865	1	1585	-7	2305	-4	3025	6	
146	-5	866	-7	1586	3	2306	8	3026	-4	
147	8	867	3	1587	7	2307	-5	3027	10	
148	-5	868	3	1588	1	2308	-3	3028	-3	
149	-1	869	0	1589	-5	2309	7	3029	6	
150	-6	870	-6	1590	-4	2310	-10	3030	-2	
151	1	871	5	1591	-7	2311	1	3031	0	
152	1	872	5	1592	-9	2312	-9	3032	1	
153	3	873	-6	1593	-9	2313	5	3033	-8	
154	-10	874	3	1594	2	2314	-5	3034	-3	
155	9	875	-5	1595	-2	2315	-3	3035	-5	
156	5	876	7	1596	5	2316	8	3036	7	
157	9	877	-6	1597	-1	2317	1	3037	-9	
158	0	878	6	1598	4	2318	-10	3038	-8	
159	10	879	-3	1599	10	2319	-10	3039	6	
160	6	880	2	1600	-8	2320	2	3040	0	
161	2	881	-9	1601	-7	2321	-1	3041	-2	
162	-1	882	-9	1602	10	2322	-10	3042	-7	
163	10	883	4	1603	-3	2323	1	3043	6	
164	-9	884	5	1604	2	2324	7	3044	-10	
165	6	885	-5	1605	-1	2325	3	3045	2	
166	-6	886	-7	1606	-8	2326	8	3046	10	
167	1	887	-5	1607	-9	2327	-1	3047	10	
168	5	888	-10	1608	1	2328	-2	3048	8	
